stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,level_id
2c9b5759,2c9b5759,Ram Mandir,,28.6287,77.122787,,,0,,,0,,
29b9a0f0,29b9a0f0,Tagor School,,28.626575,77.121002,,,0,,,0,,
ed829928,ed829928,Gulab House,,28.623457,77.118362,,,0,,,0,,
de5dbf67,de5dbf67,Lavanya Grand,,28.621075,77.116188,,,0,,,0,,
49dfc675,49dfc675,Khalsha Resturant,,28.620098,77.114777,,,0,,,0,,
c1a29c59,c1a29c59,Jung Market,,28.618084,77.112129,,,0,,,0,,
52a43a04,52a43a04,Maya Enclave,,28.616728,77.110229,,,0,,,0,,
e5d511dc,e5d511dc,Lajbanti Garden,,28.61466,77.1073,,,0,,,0,,
da1f62cb,da1f62cb,Janakpuri D Block,,28.610945,77.103775,,,0,,,0,,
d694a44b,d694a44b,Sagar Pur,,28.6089,77.10273,,,0,,,0,,
f5dbc4dc,f5dbc4dc,Naraina Vihar,,28.624121,77.136482,,,0,,,0,,
04f76537,04f76537,Indira Market,,28.626869,77.135582,,,0,,,0,,
d31ee332,d31ee332,Narayana Industries Area,,28.629646,77.137383,,,0,,,0,,
ef5c0541,ef5c0541,Payal Cinema,,28.63155,77.138451,,,0,,,0,,
c1926dc6,c1926dc6,Loha Mandi,,28.638998,77.143211,,,0,,,0,,
c0cf7c76,c0cf7c76,Narayana Phase 2,,28.642763,77.146217,,,0,,,0,,
72e2f427,72e2f427,Satyam Park,,28.647408,77.149857,,,0,,,0,,
dc5d69a7,dc5d69a7,Pandav Nagar,,28.6504,77.153778,,,0,,,0,,
e3e80014,e3e80014,Rlkc Metro Hospital,,28.651184,77.155365,,,0,,,0,,
725998a7,725998a7,Shadipur,,28.652002,77.156548,,,0,,,0,,
5198a8ab,5198a8ab,Delhi Cantt.,,28.608641,77.140373,,,0,,,0,,
c3a513ea,c3a513ea,Pwd Office,,28.607344,77.140823,,,0,,,0,,
bd69752a,bd69752a,Medical College,,28.606966,77.14032,,,0,,,0,,
78c15359,78c15359,Sparsh Centre,,28.607244,77.138367,,,0,,,0,,
21cb11fc,21cb11fc,Bhdc Hospital,,28.607166,77.137375,,,0,,,0,,
d51fd3a8,d51fd3a8,Station Workshop,,28.605621,77.136559,,,0,,,0,,
5dbcc3a7,5dbcc3a7,Tigrish Road,,28.602362,77.135048,,,0,,,0,,
c6e45e2b,c6e45e2b,Mes Office,,28.601809,77.134583,,,0,,,0,,
f75fadda,f75fadda,Indo Friendship Park,,28.600294,77.133812,,,0,,,0,,
f2e43573,f2e43573,Bso Office,,28.599319,77.133423,,,0,,,0,,
f4139105,f4139105,Gopinath Market,,28.597313,77.132393,,,0,,,0,,
19cbd6a7,19cbd6a7,Preaid Ground,,28.596313,77.131538,,,0,,,0,,
65c7a2cc,65c7a2cc,Kabul Lines,,28.597736,77.12883,,,0,,,0,,
e5eb5b17,e5eb5b17,Delhi Cantt Hospital,,28.599228,77.125038,,,0,,,0,,
03c945f5,03c945f5,Delhi Cantt Police Station,,28.598366,77.124245,,,0,,,0,,
fd295a1c,fd295a1c,Sadar Bazar,,28.596655,77.123451,,,0,,,0,,
beb3e167,beb3e167,Sarai Kale Khan - Nizamuddin,,28.5889,77.253189,,,0,,,0,,
35766ad9,35766ad9,Nizamuddin Railway Station,,28.588852,77.256012,,,0,,,0,,
ac18a12b,ac18a12b,Kale Kha Village,,28.586143,77.255066,,,0,,,0,,
415655cd,415655cd,Railway Underpass,,28.584429,77.2547,,,0,,,0,,
25969f32,25969f32,Baraha Pulha,,28.586784,77.251007,,,0,,,0,,
584748a7,584748a7,Nizamuddin Left Side East Right Side West,,28.589031,77.24649,,,0,,,0,,
cbd050a5,cbd050a5,Dargah Hazrat Nizamuddin Bus Stand,,28.589531,77.246208,,,0,,,0,,
5199b9fb,5199b9fb,Dargah,,28.592037,77.2444,,,0,,,0,,
b55d1f87,b55d1f87,Durgabai Deshmukh South Campus,,28.589376,77.169518,,,0,,,0,,
cc4c2a53,cc4c2a53,D.U South Campus,,28.584778,77.166016,,,0,,,0,,
63b0d0f8,63b0d0f8,Arya Bhat College,,28.578138,77.162453,,,0,,,0,,
bf9655f1,bf9655f1,Ram Lal Nand College,,28.577208,77.162163,,,0,,,0,,
39e13840,39e13840,Moti Lal College,,28.576801,77.16188,,,0,,,0,,
30043cd4,30043cd4,Mayapuri,,28.637098,77.129738,,,0,,,0,,
f83f1794,f83f1794,Laddak Mandi,,28.63838,77.132339,,,0,,,0,,
b163a4ee,b163a4ee,Mansarovar Garden,,28.64077,77.135033,,,0,,,0,,
04f28a02,04f28a02,Sarswati Garden,,28.644875,77.138649,,,0,,,0,,
8e78dd79,8e78dd79,The Adarsh School,,28.646322,77.140327,,,0,,,0,,
6c3c4196,6c3c4196,Furniture Market,,28.646614,77.140732,,,0,,,0,,
c593d4f0,c593d4f0,S D Public School,,28.648115,77.142532,,,0,,,0,,
aafb6ce4,aafb6ce4,P S Kirti Nagar,,28.648827,77.14312,,,0,,,0,,
fba52574,fba52574,Kirti Nagar  Block  A To D,,28.651443,77.144951,,,0,,,0,,
bcb5739f,bcb5739f,Pandav Nagar,,28.652872,77.146202,,,0,,,0,,
535a5006,535a5006,Kirti Nagar Metro Station,,28.656967,77.149345,,,0,,,0,,
7065130b,7065130b,Mayur Vihar-I,,28.604425,77.289421,,,0,,,0,,
1a804311,1a804311,Maharaja Agrasen Duar,,28.605667,77.297684,,,0,,,0,,
480c128d,480c128d,Mayur Pocket 1 Metro Station,,28.60614,77.299133,,,0,,,0,,
0cce4701,0cce4701,Trilok Puri Block 36,,28.605026,77.301727,,,0,,,0,,
d4b9dcf4,d4b9dcf4,Trilok Puri Block Start 35 End 1,,28.602573,77.302696,,,0,,,0,,
1fad66e6,1fad66e6,Trilok Puri,,28.603045,77.302498,,,0,,,0,,
7065130b,7065130b,Mayur Vihar-I,,28.604425,77.289421,,,0,,,0,,
aca6c657,aca6c657,Pandav Nagar P Block,,28.607134,77.290184,,,0,,,0,,
ef167058,ef167058,Alhcon Public School,,28.607773,77.292076,,,0,,,0,,
2abe1c4c,2abe1c4c,Bansal Chowk,,28.60936,77.292137,,,0,,,0,,
8231c1b0,8231c1b0,Sitla Mata Mandir,,28.609446,77.292,,,0,,,0,,
1adb3f71,1adb3f71,Shiv Mandir,,28.611519,77.290253,,,0,,,0,,
ab552843,ab552843,Patparganj,,28.614752,77.289139,,,0,,,0,,
ccc58515,ccc58515,Mayur Vihar Pocket 1,,28.606598,77.296326,,,0,,,0,,
a079593c,a079593c,Trilok Puri Block 36 Bus Stand,,28.606941,77.301857,,,0,,,0,,
beb05d99,beb05d99,Police Station Mayur Vihar,,28.607529,77.303741,,,0,,,0,,
36f7753f,36f7753f,Trilok Puri Block 26,,28.607702,77.30452,,,0,,,0,,
e23b8934,e23b8934,Wednesday Market,,28.608202,77.305321,,,0,,,0,,
aa601233,aa601233,Shiv Mandir,,28.609619,77.304779,,,0,,,0,,
c2415af1,c2415af1,Sant Nirankari Satsang Bhawan,,28.611322,77.305168,,,0,,,0,,
49b513ba,49b513ba,Nav Durga Mandir,,28.612457,77.307602,,,0,,,0,,
d2b566e4,d2b566e4,Trilok Puri Metro Station,,28.612768,77.309456,,,0,,,0,,
ccc58515,ccc58515,Mayur Vihar Pocket 1,,28.606598,77.296326,,,0,,,0,,
7e18b64f,7e18b64f,Mayur Vihar Phase 1 Bus Stand,,28.605223,77.296654,,,0,,,0,,
46288e16,46288e16,Mayur Vihar Phase 1 Metro Station,,28.603971,77.291878,,,0,,,0,,
5af4f981,5af4f981,Trilokpuri Sanjay Lake,,28.613506,77.308678,,,0,,,0,,
071f158a,071f158a,Subhash Market,,28.612856,77.311729,,,0,,,0,,
da70afc8,da70afc8,Police Station Kalyanpuri,,28.613987,77.317978,,,0,,,0,,
f12359da,f12359da,Kalyanpuri Mode,,28.614609,77.321098,,,0,,,0,,
065afe34,065afe34,Kondali,,28.613197,77.322876,,,0,,,0,,
c3006dca,c3006dca,Main Market Old Kondali,,28.612881,77.324539,,,0,,,0,,
7c0b1e68,7c0b1e68,Mayur Vihar Phase 3,,28.613657,77.331718,,,0,,,0,,
566b96da,566b96da,Hanuman Mandir,,28.61268,77.334015,,,0,,,0,,
8b94f762,8b94f762,Sunday Market Phase 3,,28.611921,77.335434,,,0,,,0,,
b29a9dd3,b29a9dd3,East Vinod Nagar - Mayur Vihar-Ii,,28.620052,77.305588,,,0,,,0,,
19d3f1fa,19d3f1fa,Radha Soami Bus Stand,,28.620754,77.30777,,,0,,,0,,
aa4fa85c,aa4fa85c,Shree Vaishno Mata Mandir,,28.620222,77.308647,,,0,,,0,,
a90e098b,a90e098b,Lal Bahadur Hospital,,28.618406,77.310814,,,0,,,0,,
c3fd9d2c,c3fd9d2c,Karkarduma,,28.648653,77.304581,,,0,,,0,,
3191c7a7,3191c7a7,Shiv Mandir,,28.652222,77.303535,,,0,,,0,,
12259bf7,12259bf7,Kirah Vihar,,28.653502,77.302254,,,0,,,0,,
7c887436,7c887436,Crosiver Mall,,28.657578,77.303062,,,0,,,0,,
e86ea18a,e86ea18a,The Leela,,28.661354,77.303551,,,0,,,0,,
effe68a2,effe68a2,Suraj Mal Park,,28.661596,77.303535,,,0,,,0,,
a878bf68,a878bf68,Guru Gobind Singh Inderprastha University,,28.666868,77.303383,,,0,,,0,,
be9970ab,be9970ab,Vivek Vihar Phase 2,,28.669703,77.304756,,,0,,,0,,
332e6de7,332e6de7,Jhilmil Colony,,28.669779,77.310944,,,0,,,0,,
79127517,79127517,Jhilmil,,28.669031,77.312271,,,0,,,0,,
a0f53a8a,a0f53a8a,Krishna Nagar,,28.65782,77.290306,,,0,,,0,,
d5eda24c,d5eda24c,Vijay Chowk,,28.657694,77.28434,,,0,,,0,,
3ef58576,3ef58576,Shre Anand Pur Trusy,,28.656355,77.283112,,,0,,,0,,
4c6d54fa,4c6d54fa,Chandan Nagar,,28.655945,77.281891,,,0,,,0,,
cce22b86,cce22b86,Lal Quater Market,,28.658751,77.279961,,,0,,,0,,
059aac4d,059aac4d,East Azad Nagar,,28.665043,77.284599,,,0,,,0,,
b5f3bbe3,b5f3bbe3,Kanti Nagar,,28.665403,77.284065,,,0,,,0,,
5ea511c9,5ea511c9,East Azad Nagar Market,,28.662252,77.282288,,,0,,,0,,
8c4ab996,8c4ab996,Hanuman Chowk,,28.660921,77.278938,,,0,,,0,,
8eed6756,8eed6756,Rajgarh Colony,,28.65959,77.274521,,,0,,,0,,
4e27ea46,4e27ea46,Jhil Terminal,,28.658892,77.272621,,,0,,,0,,
059aac4d,059aac4d,East Azad Nagar,,28.665043,77.284599,,,0,,,0,,
ee584869,ee584869,Shalimar Park,,28.666353,77.286316,,,0,,,0,,
44b6bd3d,44b6bd3d,Furniture Market,,28.667517,77.288918,,,0,,,0,,
86f3b2e5,86f3b2e5,Bada Bazar,,28.667847,77.289413,,,0,,,0,,
0351388b,0351388b,Bholenath Nagar,,28.668596,77.289063,,,0,,,0,,
547cdcfa,547cdcfa,Shahdara,,28.673889,77.288544,,,0,,,0,,
737b0de8,737b0de8,Welcome,,28.671986,77.277931,,,0,,,0,,
ed0b1e70,ed0b1e70,Shyam Lal College,,28.673384,77.282028,,,0,,,0,,
79e627d5,79e627d5,Shahdara Police Station,,28.674391,77.285797,,,0,,,0,,
c3797e0c,c3797e0c,Miraj Cinema,,28.675129,77.288673,,,0,,,0,,
b3289829,b3289829,Shahdara Metro Station,,28.675348,77.289894,,,0,,,0,,
4df723d8,4df723d8,Jafrabad,,28.682943,77.27507,,,0,,,0,,
1d699236,1d699236,Crescent School,,28.6859,77.275955,,,0,,,0,,
eadd8849,eadd8849,Maujjpur,,28.688213,77.277252,,,0,,,0,,
ab81bdad,ab81bdad,Maujjpur Village,,28.689531,77.277946,,,0,,,0,,
66b4143d,66b4143d,Maujjpur Babarpur Metro Station,,28.691362,77.278961,,,0,,,0,,
b82e0b46,b82e0b46,Shahid Bhagat Singh Duar,,28.694078,77.280457,,,0,,,0,,
c9d7e907,c9d7e907,Yamuna Vihar,,28.696047,77.281357,,,0,,,0,,
e7a7d93e,e7a7d93e,C Block Yumuna Vihar,,28.702326,77.27771,,,0,,,0,,
4f7868e9,4f7868e9,Bhajan Pura,,28.70248,77.274345,,,0,,,0,,
4df723d8,4df723d8,Jafrabad,,28.682943,77.27507,,,0,,,0,,
412d978f,412d978f,Welcome,,28.676445,77.271713,,,0,,,0,,
5d36ffb7,5d36ffb7,Seelampur Market,,28.673468,77.270149,,,0,,,0,,
86a049a0,86a049a0,Seelampur,,28.671635,77.269142,,,0,,,0,,
a7df72d1,a7df72d1,Maujpur - Babarpur,,28.692057,77.280922,,,0,,,0,,
441e974f,441e974f,Kabir Nagar,,28.694042,77.280342,,,0,,,0,,
8edf78f7,8edf78f7,Vijay Park,,28.694462,77.280571,,,0,,,0,,
9689458f,9689458f,C Block Yumuna Vihar,,28.696939,77.281883,,,0,,,0,,
630872e5,630872e5,Yumuna Vihar,,28.702497,77.272263,,,0,,,0,,
638b0733,638b0733,Bhajan Pura,,28.703268,77.265465,,,0,,,0,,
a7df72d1,a7df72d1,Maujpur - Babarpur,,28.692057,77.280922,,,0,,,0,,
b4b7dbbc,b4b7dbbc,Nehar Bazar,,28.686436,77.276428,,,0,,,0,,
0c70de3a,0c70de3a,Jafarabad Metro Station,,28.683765,77.275269,,,0,,,0,,
958c6275,958c6275,Gokulpuri,,28.703009,77.286301,,,0,,,0,,
e6073353,e6073353,C Block Yumuna Vihar,,28.701694,77.283272,,,0,,,0,,
bd321526,bd321526,Yumuna Vihar,,28.702492,77.274231,,,0,,,0,,
0d424c9f,0d424c9f,Johri Enclave,,28.713297,77.290154,,,0,,,0,,
e61b478d,e61b478d,Bus Stand Loni,,28.707054,77.291489,,,0,,,0,,
e523ac33,e523ac33,City Hospital,,28.70385,77.291542,,,0,,,0,,
f97be777,f97be777,Gol Chakkar,,28.701199,77.291893,,,0,,,0,,
0d424c9f,0d424c9f,Johri Enclave,,28.713297,77.290154,,,0,,,0,,
f130fc5c,f130fc5c,Main Road Johripuri,,28.713463,77.285217,,,0,,,0,,
a3fb87f9,a3fb87f9,Shiv Vihar Market,,28.717426,77.279716,,,0,,,0,,
2361c6ed,2361c6ed,Chaman Chowk,,28.718573,77.278816,,,0,,,0,,
3ea15ec8,3ea15ec8,Hanuman Mandir Shiv Vihar,,28.719006,77.278557,,,0,,,0,,
d622a0ce,d622a0ce,Karawal Nagar Road,,28.719515,77.278305,,,0,,,0,,
90017913,90017913,Krishna Bharti Model School,,28.721586,77.276657,,,0,,,0,,
8a469a1d,8a469a1d,Rama Garden,,28.723839,77.273842,,,0,,,0,,
e27d6946,e27d6946,Karawal Nagar,,28.724527,77.272758,,,0,,,0,,
0d424c9f,0d424c9f,Johri Enclave,,28.713297,77.290154,,,0,,,0,,
f9ae3b42,f9ae3b42,Indra Enclave,,28.714279,77.289848,,,0,,,0,,
64f537ad,64f537ad,Ambedkar Nagar,,28.716871,77.289658,,,0,,,0,,
75dc6b4f,75dc6b4f,Shiv Vihar Metro Station,,28.720602,77.289536,,,0,,,0,,
8ddee03b,8ddee03b,Shanti Nagar,,28.722921,77.289253,,,0,,,0,,
4d0f5a94,4d0f5a94,Indranipuri Colony,,28.727665,77.28907,,,0,,,0,,
08000d0b,08000d0b,Indra Puri,,28.728527,77.288956,,,0,,,0,,
638ca462,638ca462,Sanjivani Hospital,,28.729803,77.288887,,,0,,,0,,
12f52528,12f52528,Shahid Bhagat Singh Marg,,28.733622,77.288605,,,0,,,0,,
a4c15515,a4c15515,Balram Nagar,,28.740479,77.288193,,,0,,,0,,
6f869089,6f869089,Loni,,28.746838,77.28714,,,0,,,0,,
ce0808b4,ce0808b4,Shiv Vihar,,28.721863,77.289635,,,0,,,0,,
a7ec02af,a7ec02af,Jabbhar Nagar,,28.718182,77.289764,,,0,,,0,,
ca158cbe,ca158cbe,Johri Enclave Metro Station,,28.713346,77.290291,,,0,,,0,,
339d5908,339d5908,Ganpati Hospital,,28.706091,77.291542,,,0,,,0,,
af860f13,af860f13,City Hospital,,28.704166,77.29155,,,0,,,0,,
801a0889,801a0889,Gokul Puri,,28.703135,77.291534,,,0,,,0,,
50e6c498,50e6c498,Gol Chakkar,,28.701405,77.291656,,,0,,,0,,
ce0808b4,ce0808b4,Shiv Vihar,,28.721863,77.289635,,,0,,,0,,
223b8fd8,223b8fd8,Shanti Nagar,,28.725267,77.289154,,,0,,,0,,
e4b74e5d,e4b74e5d,Indrapuri Colony,,28.727488,77.288986,,,0,,,0,,
fa97ef2b,fa97ef2b,Shahid Bhagat Singh Marg,,28.733219,77.288559,,,0,,,0,,
0723c604,0723c604,Parm Hans Vihar,,28.735184,77.288513,,,0,,,0,,
e9e2b746,e9e2b746,Balram Nagar,,28.74094,77.288147,,,0,,,0,,
e365453f,e365453f,Loni,,28.746883,77.287086,,,0,,,0,,
63b33565,63b33565,Peera Garhi,,28.67972,77.092491,,,0,,,0,,
e7671bb0,e7671bb0,Paschim Enclave,,28.67996,77.089737,,,0,,,0,,
c21b58ba,c21b58ba,Mianwali Nagar,,28.680157,77.087654,,,0,,,0,,
29b74953,29b74953,Pushpanjali Hospital,,28.680155,77.084747,,,0,,,0,,
a546364e,a546364e,Pvc Market Paschim Vihar,,28.67005,77.078934,,,0,,,0,,
ffc587a7,ffc587a7,50 Foota Road Nihal Vihar,,28.668888,77.077156,,,0,,,0,,
7c95cc88,7c95cc88,Vishal Mega Mart,,28.668913,77.074516,,,0,,,0,,
f71d988c,f71d988c,Nihal Vihar,,28.668106,77.070091,,,0,,,0,,
63b33565,63b33565,Peera Garhi,,28.67972,77.092491,,,0,,,0,,
231ba448,231ba448,Mangol Puri Santsang Bhawan,,28.688599,77.093155,,,0,,,0,,
11b47176,11b47176,Mangol Puri Katar Market,,28.688622,77.09156,,,0,,,0,,
12f7b3ce,12f7b3ce,Mangol Puri Footh Fath Market,,28.695072,77.091743,,,0,,,0,,
a84bd312,a84bd312,Mangol Puri Thane,,28.696661,77.091782,,,0,,,0,,
63b33565,63b33565,Peera Garhi,,28.67972,77.092491,,,0,,,0,,
79b981b9,79b981b9,Ambedkar Chowk,,28.688303,77.095352,,,0,,,0,,
d95d0a69,d95d0a69,Mangolpuri Industries Area,,28.687754,77.091217,,,0,,,0,,
fe3ec1b8,fe3ec1b8,Mangolpuri T Block Bus Stand,,28.6882,77.081963,,,0,,,0,,
d50f156a,d50f156a,Bhagat Singh Chowk,,28.692705,77.072723,,,0,,,0,,
1f965cde,1f965cde,Jalebi Chowk,,28.693037,77.072548,,,0,,,0,,
165716c7,165716c7,Sultanpuri,,28.700174,77.075333,,,0,,,0,,
19c10853,19c10853,Udyog Nagar,,28.681047,77.078674,,,0,,,0,,
3b677059,3b677059,Esi Dispensary,,28.679861,77.077255,,,0,,,0,,
73a27c36,73a27c36,Sundar Vihar,,28.678688,77.07711,,,0,,,0,,
adf9f543,adf9f543,Ruchi Vihar Chowk,,28.674969,77.076355,,,0,,,0,,
e65232ee,e65232ee,Chandan Vihar,,28.675039,77.075783,,,0,,,0,,
f501bcc3,f501bcc3,Sani Bazar,,28.67219,77.074554,,,0,,,0,,
19c10853,19c10853,Udyog Nagar,,28.681047,77.078674,,,0,,,0,,
ef7bea22,ef7bea22,Under Pas,,28.68405,77.0802,,,0,,,0,,
871ce9a2,871ce9a2,T Block Mangolpuri,,28.689693,77.081955,,,0,,,0,,
21d6ded2,21d6ded2,S Block Mangolpuri,,28.69227,77.081909,,,0,,,0,,
83f4b72d,83f4b72d,Nangloi,,28.682356,77.064728,,,0,,,0,,
07654688,07654688,Shree Krishan Mandir,,28.680563,77.066719,,,0,,,0,,
897555b6,897555b6,Nangloi Village,,28.680149,77.066414,,,0,,,0,,
1f915c4a,1f915c4a,Sankalp Hospital,,28.678305,77.064507,,,0,,,0,,
ff9ba4fc,ff9ba4fc,Naresh Park,,28.677742,77.063873,,,0,,,0,,
4e7626bf,4e7626bf,Najafgarh Pani Tanki,,28.676485,77.062798,,,0,,,0,,
cde501df,cde501df,Karu Din Village,,28.674816,77.061279,,,0,,,0,,
05f30dde,05f30dde,Aman Puri,,28.672653,77.059441,,,0,,,0,,
c63c88b3,c63c88b3,Adhyapak Nagar,,28.670816,77.057854,,,0,,,0,,
258fd507,258fd507,Hanuman Mandir,,28.668058,77.055527,,,0,,,0,,
7bf6b141,7bf6b141,Peer Baba Road,,28.667589,77.055161,,,0,,,0,,
458149c7,458149c7,Shani Bazar Road,,28.665751,77.053886,,,0,,,0,,
c090d3d6,c090d3d6,Nilothi,,28.664284,77.052536,,,0,,,0,,
e03c74ff,e03c74ff,Nathu Ram School,,28.663448,77.051498,,,0,,,0,,
e46a64e5,e46a64e5,Ram Park,,28.662985,77.050842,,,0,,,0,,
57838637,57838637,Nangloi Railway Station,,28.682091,77.05619,,,0,,,0,,
e4e39eee,e4e39eee,Jj Colony,,28.685394,77.062836,,,0,,,0,,
c71a5b57,c71a5b57,Prem Nagar,,28.685995,77.062576,,,0,,,0,,
22e12243,22e12243,Nangloi Railway Station,,28.687283,77.056641,,,0,,,0,,
30a3e8d7,30a3e8d7,Kirari 70 Foota Road,,28.689257,77.053986,,,0,,,0,,
10c9ffb0,10c9ffb0,Rajesh Thani Chowk,,28.690338,77.052803,,,0,,,0,,
47683796,47683796,Vishvkarma Chowk,,28.691015,77.051918,,,0,,,0,,
aabe71d1,aabe71d1,Som Bazar Road,,28.692513,77.052078,,,0,,,0,,
0772cd12,0772cd12,Durga Chowk,,28.694464,77.047478,,,0,,,0,,
83f4b72d,83f4b72d,Nangloi,,28.682356,77.064728,,,0,,,0,,
a9d34ebb,a9d34ebb,Kavita Colony,,28.684319,77.063438,,,0,,,0,,
3cd966b2,3cd966b2,Kirari Road,,28.691107,77.06147,,,0,,,0,,
53a0ab04,53a0ab04,Suleman Nagar,,28.694277,77.060394,,,0,,,0,,
6116fb42,6116fb42,Garg Nursing Home,,28.698719,77.053673,,,0,,,0,,
9f53d4c3,9f53d4c3,Sukhi Nehar Chowk,,28.699167,77.052864,,,0,,,0,,
197b83a0,197b83a0,Thana Pram Nagar,,28.701035,77.050262,,,0,,,0,,
8e4aea28,8e4aea28,Agar Nagar,,28.702238,77.047318,,,0,,,0,,
57838637,57838637,Nangloi Railway Station,,28.682091,77.05619,,,0,,,0,,
9427d80a,9427d80a,Rajender Park,,28.681995,77.055801,,,0,,,0,,
d51a64b9,d51a64b9,Karumu Din Nagar,,28.682087,77.052208,,,0,,,0,,
b8a3485d,b8a3485d,Rajdhani Park,,28.682135,77.048706,,,0,,,0,,
09d7398f,09d7398f,Amar Colony,,28.682081,77.046806,,,0,,,0,,
065debd7,065debd7,Sarwan Park,,28.682154,77.042236,,,0,,,0,,
e5f8b9b9,e5f8b9b9,Mundka Metro Station,,28.682379,77.029366,,,0,,,0,,
57838637,57838637,Nangloi Railway Station,,28.682091,77.05619,,,0,,,0,,
323a3612,323a3612,Nangloi Metro Station,,28.682207,77.064293,,,0,,,0,,
dd90466a,dd90466a,Sultanpuri Mode,,28.682302,77.068977,,,0,,,0,,
3ec2cd09,3ec2cd09,Rajdhani Park,,28.682217,77.043869,,,0,,,0,,
6f16cf22,6f16cf22,Swarn Park,,28.682137,77.042999,,,0,,,0,,
6e64c6b5,6e64c6b5,Mundka Metro Station,,28.682308,77.030823,,,0,,,0,,
3ec2cd09,3ec2cd09,Rajdhani Park,,28.682217,77.043869,,,0,,,0,,
e5460c8e,e5460c8e,Gulshan Park,,28.682344,77.052124,,,0,,,0,,
01af3c31,01af3c31,Nangloi Railway Station Metro,,28.682384,77.055412,,,0,,,0,,
f51a9dc7,f51a9dc7,Nangloi Chowk,,28.682281,77.06031,,,0,,,0,,
84016dc7,84016dc7,Nangloi Metro Station,,28.682114,77.064194,,,0,,,0,,
da2053f1,da2053f1,Sultanpuri Mode,,28.682289,77.068947,,,0,,,0,,
ca9cc20a,ca9cc20a,Mundka,,28.682411,77.028282,,,0,,,0,,
7590012f,7590012f,Mundka Industries Area Metro Station,,28.68339,77.017815,,,0,,,0,,
0c35640c,0c35640c,Hiran Kundra,,28.684774,77.000053,,,0,,,0,,
a96ad41a,a96ad41a,Ghevar Metro Station,,28.68515,76.996315,,,0,,,0,,
50f3cbd9,50f3cbd9,Tikri Kalan Industries Area,,28.686449,76.981949,,,0,,,0,,
8948ec74,8948ec74,Tikri Kalan Metro Station,,28.687099,76.975761,,,0,,,0,,
f71d9dba,f71d9dba,Mandera,,28.687235,76.974113,,,0,,,0,,
f269f63e,f269f63e,Tikri Border Metro Station,,28.687904,76.964691,,,0,,,0,,
7f57ce3a,7f57ce3a,Tikri Border,,28.688208,76.961311,,,0,,,0,,
ca9cc20a,ca9cc20a,Mundka,,28.682411,77.028282,,,0,,,0,,
7d055cf2,7d055cf2,Cd Global Hospital,,28.682396,77.037796,,,0,,,0,,
f0b35332,f0b35332,Rajdhani Park Metro Station,,28.682379,77.043251,,,0,,,0,,
3789a238,3789a238,Swarn Park,,28.682388,77.046646,,,0,,,0,,
9fd9808d,9fd9808d,Nangloi Railway Station Metro,,28.682304,77.053932,,,0,,,0,,
d6bb3d73,d6bb3d73,Nangloi,,28.682335,77.064468,,,0,,,0,,
dc09e410,dc09e410,Mundka Industrial Area (M.I.A),,28.68396,76.989822,,,0,,,0,,
cbc814ee,cbc814ee,Ghevar Metro Station,,28.685228,76.996452,,,0,,,0,,
d2a9dcbb,d2a9dcbb,Ghevar Mode,,28.685293,76.99437,,,0,,,0,,
fe90e332,fe90e332,Tikri Kalan Metro Station,,28.686832,76.977989,,,0,,,0,,
0bdd1185,0bdd1185,Tikri Border Metro Station,,28.687954,76.964821,,,0,,,0,,
a7f3b286,a7f3b286,Tikri Border,,28.688158,76.9627,,,0,,,0,,
dc09e410,dc09e410,Mundka Industrial Area (M.I.A),,28.68396,76.989822,,,0,,,0,,
92bd3a4f,92bd3a4f,Mundka Chowk,,28.682684,77.027802,,,0,,,0,,
5e758f3e,5e758f3e,Mundka Metro Station,,28.682661,77.030403,,,0,,,0,,
da3832a8,da3832a8,Tiwari Road,,28.682568,77.035172,,,0,,,0,,
4324cab1,4324cab1,Sarwan Park,,28.682539,77.036949,,,0,,,0,,
c595997f,c595997f,Sarwan Park Industries Area,,28.682489,77.040375,,,0,,,0,,
513ab928,513ab928,Rajdhani Park Metro Station,,28.682426,77.043846,,,0,,,0,,
ae38bf4f,ae38bf4f,Santosh Hospital,,28.682434,77.048416,,,0,,,0,,
c27f1233,c27f1233,Veena Enclave,,28.682388,77.052345,,,0,,,0,,
4b7addcc,4b7addcc,Bus Stand,,28.682419,77.055176,,,0,,,0,,
a51d3b19,a51d3b19,Nangloi Railway Station Metro,,28.682428,77.056282,,,0,,,0,,
5e389ea6,5e389ea6,Nangloi,,28.682384,77.064545,,,0,,,0,,
a3d6b423,a3d6b423,Tikri Kalan,,28.686899,76.977249,,,0,,,0,,
6a1bc679,6a1bc679,Tikri Border Metro Station,,28.687716,76.964615,,,0,,,0,,
96103872,96103872,Tikri Border,,28.688007,76.962265,,,0,,,0,,
a3d6b423,a3d6b423,Tikri Kalan,,28.686899,76.977249,,,0,,,0,,
300c1b57,300c1b57,Ghevar Metro Station,,28.685474,76.994865,,,0,,,0,,
462a2261,462a2261,Ghevar Village,,28.684713,77.003616,,,0,,,0,,
761a3f73,761a3f73,Mundka Industries Area Metro Station,,28.68354,77.016586,,,0,,,0,,
f1a570b3,f1a570b3,Mundka Metro Station,,28.682516,77.029976,,,0,,,0,,
39f3e2bf,39f3e2bf,Gd Goinka Public School Mundka,,28.682484,77.039703,,,0,,,0,,
