trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
trip_28,06:45:18,06:45:18,c99eae9d,5,,0,0,1279.491,1,0,0
trip_28,06:47:13,06:47:13,6d317ec8,6,,0,0,1440.871,1,0,0
trip_28,06:51:40,06:51:40,bae68bcc,7,,0,0,1813.305,1,0,0
trip_29,06:30:00,06:30:00,0e20787f,1,,0,0,0.0,1,0,0
trip_29,06:36:41,06:36:41,46ee977c,2,,0,0,722.459,1,0,0
trip_29,06:38:36,06:38:36,e90efc8d,3,,0,0,886.687,1,0,0
trip_29,06:40:20,06:40:20,6e551ceb,4,,0,0,1067.526,1,0,0
trip_29,06:43:24,06:43:24,3332c772,5,,0,0,1328.558,1,0,0
trip_29,06:45:04,06:45:04,2696c1e1,6,,0,0,1467.749,1,0,0
trip_29,06:47:05,06:47:05,5dd2bead,7,,0,0,1639.02,1,0,0
trip_29,06:50:03,06:50:03,1a632e03,8,,0,0,1887.527,1,0,0
trip_29,06:50:39,06:50:39,952b9927,9,,0,0,1937.959,1,0,0
trip_30,07:00:00,07:00:00,0e20787f,1,,0,0,0.0,1,0,0
trip_30,07:10:33,07:10:33,5dd6e494,2,,0,0,942.394,1,0,0
trip_30,07:15:00,07:15:00,a21a2081,3,,0,0,1312.647,1,0,0
trip_30,07:16:26,07:16:26,f48d4572,4,,0,0,1431.92,1,0,0
trip_30,07:21:08,07:21:08,09417791,5,,0,0,1823.392,1,0,0
trip_30,07:27:17,07:27:17,3fe0341f,6,,0,0,2336.388,1,0,0
trip_30,07:29:41,07:29:41,5b37ccdf,7,,0,0,2535.829,1,0,0
trip_30,07:32:34,07:32:34,43cd40a5,8,,0,0,2774.868,1,0,0
trip_30,07:39:12,07:39:12,5b3137e0,9,,0,0,3328.381,1,0,0
trip_30,07:46:48,07:46:48,2d4decb7,10,,0,0,3982.783,1,0,0
trip_31,06:30:00,06:30:00,0e20787f,1,,0,0,0.0,1,0,0
trip_31,06:36:18,06:36:18,f7f94ab8,2,,0,0,685.502,1,0,0
trip_31,06:38:29,06:38:29,a5a8e8ce,3,,0,0,867.375,1,0,0
trip_31,06:41:28,06:41:28,7b08c303,4,,0,0,1118.625,1,0,0
trip_31,06:43:30,06:43:30,3a471118,5,,0,0,1288.435,1,0,0
trip_31,06:46:16,06:46:16,fdeaf122,6,,0,0,1521.927,1,0,0
trip_31,06:50:20,06:50:20,44003aea,7,,0,0,1866.03,1,0,0
trip_31,06:55:18,06:55:18,595fdea4,8,,0,0,2284.454,1,0,0
trip_32,06:30:00,06:30:00,2f4161bb,1,,0,0,0.0,1,0,0
trip_32,06:36:07,06:36:07,6985fab7,2,,0,0,514.415,1,0,0
trip_32,06:39:46,06:39:46,fcb47e0b,3,,0,0,817.56,1,0,0
trip_32,06:40:58,06:40:58,bac5e48d,4,,0,0,917.587,1,0,0
trip_32,06:42:07,06:42:07,e3a0e012,5,,0,0,1014.263,1,0,0
trip_32,06:45:17,06:45:17,579a0a44,6,,0,0,1277.402,1,0,0
trip_32,06:47:04,06:47:04,1caf79f6,7,,0,0,1427.544,1,0,0
trip_33,06:30:00,06:30:00,6fd15bc5,1,,0,0,0.0,1,0,0
trip_33,06:34:33,06:34:33,2f6b3b56,2,,0,0,387.582,1,0,0
trip_33,06:41:04,06:41:04,1d9cc262,3,,0,0,1059.884,1,0,0
trip_33,06:42:53,06:42:53,bc3eee0f,4,,0,0,1223.139,1,0,0
trip_33,06:47:32,06:47:32,8e311ef6,5,,0,0,1631.323,1,0,0
trip_34,06:00:00,06:00:00,6fd15bc5,1,,0,0,0.0,1,0,0
trip_34,06:02:50,06:02:50,fd3c2d29,2,,0,0,200.505,1,0,0
trip_34,06:04:16,06:04:16,e49f9368,3,,0,0,277.918,1,0,0
trip_34,06:06:09,06:06:09,751702da,4,,0,0,463.762,1,0,0
trip_34,06:09:40,06:09:40,52a9b246,5,,0,0,798.705,1,0,0
trip_34,06:10:20,06:10:20,61bc2328,6,,0,0,858.851,1,0,0
trip_34,06:18:23,06:18:23,23e1619b,7,,0,0,1530.067,1,0,0
trip_35,06:30:00,06:30:00,23f493c8,1,,0,0,0.0,1,0,0
trip_35,06:38:26,06:38:26,1213acb3,2,,0,0,802.92,1,0,0
trip_35,06:41:59,06:41:59,a2480de8,3,,0,0,1122.498,1,0,0
trip_35,06:45:09,06:45:09,3bee75a2,4,,0,0,1386.968,1,0,0
trip_35,06:48:06,06:48:06,d8a927d3,5,,0,0,1632.72,1,0,0
trip_35,06:58:00,06:58:00,dc897bd7,6,,0,0,2458.063,1,0,0
trip_35,07:00:18,07:00:18,bff43700,7,,0,0,2688.29,1,0,0
trip_35,07:04:11,07:04:11,89129a09,8,,0,0,3170.037,1,0,0
trip_35,07:14:56,07:14:56,eb153d73,9,,0,0,4065.534,1,0,0
trip_36,06:00:00,06:00:00,4cf6ccf0,1,,0,0,0.0,1,0,0
trip_36,06:09:58,06:09:58,6967d831,2,,0,0,837.742,1,0,0
trip_36,06:12:32,06:12:32,6fd78927,3,,0,0,1052.562,1,0,0
trip_36,06:17:39,06:17:39,ee021420,4,,0,0,1482.485,1,0,0
trip_36,06:19:49,06:19:49,db2fc1a8,5,,0,0,1663.229,1,0,0
trip_36,06:25:32,06:25:32,c827bda7,6,,0,0,2167.348,1,0,0
trip_36,06:36:02,06:36:02,5489bbff,7,,0,0,3072.102,1,0,0
trip_36,06:40:58,06:40:58,b119d827,8,,0,0,3477.858,1,0,0
trip_37,06:30:00,06:30:00,4cf6ccf0,1,,0,0,0.0,1,0,0
trip_37,06:36:48,06:36:48,4c8f43b9,2,,0,0,964.631,1,0,0
trip_37,06:41:39,06:41:39,028bfa15,3,,0,0,1364.861,1,0,0
trip_37,06:45:41,06:45:41,7808d182,4,,0,0,1832.311,1,0,0
trip_37,06:47:58,06:47:58,15d1d9d8,5,,0,0,2025.203,1,0,0
trip_37,06:54:22,06:54:22,b09ea8bd,6,,0,0,2582.683,1,0,0
trip_38,06:00:00,06:00:00,42278296,1,,0,0,0.0,1,0,0
trip_38,06:02:42,06:02:42,004efb08,2,,0,0,401.927,1,0,0
trip_38,06:05:09,06:05:09,1e4e1928,3,,0,0,605.965,1,0,0
trip_38,06:06:19,06:06:19,fb5c6d8e,4,,0,0,703.512,1,0,0
trip_38,06:09:50,06:09:50,5b4008cf,5,,0,0,996.927,1,0,0
trip_39,06:30:00,06:30:00,e8e57af0,1,,0,0,0.0,1,0,0
trip_39,06:35:21,06:35:21,ef9438dc,2,,0,0,516.696,1,0,0
trip_39,06:38:57,06:38:57,569b65f2,3,,0,0,853.737,1,0,0
trip_39,06:39:52,06:39:52,6ab56e20,4,,0,0,929.396,1,0,0
trip_39,06:42:14,06:42:14,2c07aa76,5,,0,0,1077.625,1,0,0
trip_39,06:44:38,06:44:38,99cbae79,6,,0,0,1279.215,1,0,0
trip_39,06:46:43,06:46:43,068cb844,7,,0,0,1457.971,1,0,0
trip_40,06:30:00,06:30:00,e8e57af0,1,,0,0,0.0,1,0,0
trip_40,06:40:45,06:40:45,0c5364b3,2,,0,0,973.206,1,0,0
trip_41,06:30:00,06:30:00,096fe505,1,,0,0,0.0,1,0,0
trip_41,06:36:19,06:36:19,b60ddd7e,2,,0,0,516.215,1,0,0
trip_41,06:38:48,06:38:48,ba8f4aa6,3,,0,0,723.257,1,0,0
trip_41,06:39:54,06:39:54,3fc04067,4,,0,0,815.288,1,0,0
trip_41,06:41:12,06:41:12,aaf87a43,5,,0,0,921.623,1,0,0
trip_41,06:44:58,06:44:58,02501277,6,,0,0,1203.302,1,0,0
trip_42,06:30:00,06:30:00,42278296,1,,0,0,0.0,1,0,0
trip_42,06:39:29,06:39:29,32ef147b,2,,0,0,620.065,1,0,0
trip_42,06:41:30,06:41:30,545c6392,3,,0,0,787.103,1,0,0
trip_42,06:46:52,06:46:52,92e2a40d,4,,0,0,1236.014,1,0,0
trip_42,06:47:56,06:47:56,a8136dab,5,,0,0,1325.172,1,0,0
trip_42,06:51:27,06:51:27,a62dc178,6,,0,0,1618.25,1,0,0
trip_42,06:53:30,06:53:30,bc8402ab,7,,0,0,1789.298,1,0,0
trip_42,07:05:17,07:05:17,a404bcda,8,,0,0,2866.882,1,0,0
trip_42,07:08:56,07:08:56,811affb2,9,,0,0,3175.643,1,0,0
trip_43,06:30:00,06:30:00,4463142d,1,,0,0,0.0,1,0,0
trip_43,06:32:16,06:32:16,72e328d1,2,,0,0,188.184,1,0,0
trip_43,06:41:52,06:41:52,9cd6fb7d,3,,0,0,991.18,1,0,0
trip_43,06:42:46,06:42:46,939f48fb,4,,0,0,1065.172,1,0,0
trip_43,06:45:33,06:45:33,d765ccd9,5,,0,0,1299.079,1,0,0
trip_43,06:47:19,06:47:19,f2b90bbb,6,,0,0,1446.44,1,0,0
trip_43,06:51:45,06:51:45,52de5d63,7,,0,0,1817.258,1,0,0
trip_43,07:00:02,07:00:02,a3aab270,8,,0,0,2516.542,1,0,0
trip_43,07:02:41,07:02:41,58c109e4,9,,0,0,2807.257,1,0,0
trip_44,06:30:00,06:30:00,52bc86bf,1,,0,0,0.0,1,0,0
trip_44,06:36:12,06:36:12,4a90ec27,2,,0,0,655.719,1,0,0
trip_44,06:43:34,06:43:34,f95f38f9,3,,0,0,1353.821,1,0,0
trip_44,06:45:41,06:45:41,4baad945,4,,0,0,2036.301,1,0,0
trip_44,06:48:28,06:48:28,160cabe2,5,,0,0,2285.416,1,0,0
trip_44,06:52:50,06:52:50,8c682ded,6,,0,0,2764.983,1,0,0
trip_45,06:30:00,06:30:00,8e40e1e3,1,,0,0,0.0,1,0,0
trip_45,06:38:51,06:38:51,b8dcf3ee,2,,0,0,821.185,1,0,0
trip_45,06:45:59,06:45:59,077d008e,3,,0,0,1422.757,1,0,0
trip_45,06:48:06,06:48:06,0abc6524,4,,0,0,1599.714,1,0,0
trip_46,06:30:00,06:30:00,8e40e1e3,1,,0,0,0.0,1,0,0
trip_46,06:38:29,06:38:29,11c9bdfe,2,,0,0,1216.116,1,0,0
trip_46,06:38:45,06:38:45,eea10e16,3,,0,0,1277.716,1,0,0
trip_47,06:00:00,06:00:00,52afbbcc,1,,0,0,0.0,1,0,0
trip_47,06:02:13,06:02:13,2dd3d1d3,2,,0,0,167.993,1,0,0
trip_47,06:03:24,06:03:24,badb54e3,3,,0,0,268.692,1,0,0
trip_47,06:10:14,06:10:14,126dbda1,4,,0,0,910.791,1,0,0
trip_47,06:13:14,06:13:14,4571ff62,5,,0,0,1162.324,1,0,0
trip_47,06:14:22,06:14:22,a1e7a496,6,,0,0,1257.798,1,0,0
trip_47,06:15:59,06:15:59,26b2a7eb,7,,0,0,1392.35,1,0,0
trip_47,06:17:16,06:17:16,ff178e4d,8,,0,0,1499.048,1,0,0
trip_47,06:19:54,06:19:54,ae30f9c3,9,,0,0,1718.688,1,0,0
trip_47,06:22:32,06:22:32,25a47615,10,,0,0,1940.899,1,0,0
trip_47,06:25:41,06:25:41,d92c5fd3,11,,0,0,2207.961,1,0,0
trip_47,06:29:07,06:29:07,29cde001,12,,0,0,2499.381,1,0,0
trip_47,06:34:28,06:34:28,b8225d69,13,,0,0,3994.988,1,0,0
trip_47,06:36:33,06:36:33,b7a22af0,14,,0,0,4545.924,1,0,0
trip_47,06:38:25,06:38:25,002a7a49,15,,0,0,4702.296,1,0,0
trip_47,06:40:27,06:40:27,b514cbcf,16,,0,0,4873.488,1,0,0
trip_47,06:44:14,06:44:14,7a1e3226,17,,0,0,5251.63,1,0,0
trip_47,06:48:01,06:48:01,eff292b0,18,,0,0,5633.686,1,0,0
trip_47,06:49:54,06:49:54,2062ae13,19,,0,0,6034.734,1,0,0
trip_47,06:54:13,06:54:13,688b4f0d,20,,0,0,6395.99,1,0,0
trip_47,06:58:51,06:58:51,104ba58d,21,,0,0,6784.315,1,0,0
trip_47,07:05:33,07:05:33,581a10d0,22,,0,0,7353.988,1,0,0
trip_47,07:09:01,07:09:01,8740669e,23,,0,0,7643.512,1,0,0
trip_47,07:17:59,07:17:59,dc7cee60,24,,0,0,8392.826,1,0,0
trip_47,07:23:36,07:23:36,043c9b4f,25,,0,0,8862.829,1,0,0
trip_48,06:30:00,06:30:00,f3917480,1,,0,0,0.0,1,0,0
trip_48,06:34:48,06:34:48,7cdf1506,2,,0,0,687.631,1,0,0
trip_48,06:38:30,06:38:30,a3545205,3,,0,0,996.486,1,0,0
trip_48,06:44:36,06:44:36,fa387eb9,4,,0,0,1495.914,1,0,0
trip_49,06:30:00,06:30:00,faf978f9,1,,0,0,0.0,1,0,0
trip_49,06:36:39,06:36:39,005d66ff,2,,0,0,573.806,1,0,0
trip_49,06:41:08,06:41:08,fa43069e,3,,0,0,949.576,1,0,0
trip_49,06:47:14,06:47:14,060ac201,4,,0,0,1614.735,1,0,0
trip_49,06:54:01,06:54:01,8d53c93d,5,,0,0,2154.645,1,0,0
trip_49,06:57:44,06:57:44,f9f16852,6,,0,0,2465.928,1,0,0
trip_49,06:58:41,06:58:41,959617ba,7,,0,0,2502.1,1,0,0
trip_50,06:00:00,06:00:00,b8dc2949,1,,0,0,0.0,1,0,0
trip_50,06:31:58,06:31:58,ed09ba96,2,,0,0,3422.501,1,0,0
trip_50,06:37:04,06:37:04,575217f0,3,,0,0,3875.049,1,0,0
trip_50,06:44:34,06:44:34,f2e3b0be,4,,0,0,4562.325,1,0,0
trip_50,06:53:23,06:53:23,18d5d1ae,5,,0,0,5355.838,1,0,0
trip_50,07:11:57,07:11:57,2e99d7a8,6,,0,0,7392.891,1,0,0
trip_51,06:00:00,06:00:00,b8dc2949,1,,0,0,0.0,1,0,0
trip_51,06:14:35,06:14:35,c366f707,2,,0,0,1184.937,1,0,0
trip_51,06:15:31,06:15:31,9393b419,3,,0,0,1310.485,1,0,0
trip_51,06:24:06,06:24:06,ed1f73e8,4,,0,0,1977.216,1,0,0
trip_51,06:29:27,06:29:27,a9bdd38c,5,,0,0,2519.273,1,0,0
trip_51,06:45:20,06:45:20,fcfbd43a,6,,0,0,3746.179,1,0,0
trip_51,06:54:35,06:54:35,68f58a21,7,,0,0,4517.862,1,0,0
trip_51,06:59:53,06:59:53,2912c197,8,,0,0,4888.29,1,0,0
trip_52,06:30:00,06:30:00,fed8ed9d,1,,0,0,0.0,1,0,0
trip_52,06:35:31,06:35:31,89b2d59e,2,,0,0,885.339,1,0,0
trip_52,06:40:33,06:40:33,782872fa,3,,0,0,1329.086,1,0,0
trip_52,06:42:59,06:42:59,3896a779,4,,0,0,1531.984,1,0,0
trip_52,06:47:01,06:47:01,8541105f,5,,0,0,1909.67,1,0,0
trip_52,06:50:14,06:50:14,f03578ab,6,,0,0,2178.334,1,0,0
trip_52,06:54:42,06:54:42,c9937ddf,7,,0,0,2556.331,1,0,0
trip_52,06:54:51,06:54:51,0e7398a7,8,,0,0,2564.357,1,0,0
trip_53,06:30:00,06:30:00,9f712a1a,1,,0,0,0.0,1,0,0
trip_53,06:34:15,06:34:15,f066fe8b,2,,0,0,391.226,1,0,0
trip_53,06:35:10,06:35:10,0aadb661,3,,0,0,469.143,1,0,0
trip_53,06:37:53,06:37:53,0373674b,4,,0,0,760.498,1,0,0
trip_53,06:40:20,06:40:20,199ab98c,5,,0,0,964.361,1,0,0
trip_53,06:44:10,06:44:10,e6c00f1f,6,,0,0,1283.939,1,0,0
trip_53,06:51:24,06:51:24,041ddaa4,7,,0,0,1943.362,1,0,0
trip_53,06:54:54,06:54:54,14a9f524,8,,0,0,2234.767,1,0,0
trip_54,06:00:00,06:00:00,9f712a1a,1,,0,0,0.0,1,0,0
trip_54,06:08:16,06:08:16,0a604898,2,,0,0,1066.811,1,0,0
trip_54,06:08:44,06:08:44,b67526e6,3,,0,0,1102.779,1,0,0
trip_54,06:11:28,06:11:28,648c6d5e,4,,0,0,1331.393,1,0,0
trip_54,06:14:23,06:14:23,c9f95a66,5,,0,0,1678.976,1,0,0
trip_54,06:17:20,06:17:20,05e43bfa,6,,0,0,1922.94,1,0,0
trip_54,06:20:07,06:20:07,4540566f,7,,0,0,2158.962,1,0,0
trip_55,07:00:00,07:00:00,4cf6ccf0,1,,0,0,0.0,1,0,0
trip_55,07:06:04,07:06:04,e5e35df5,2,,0,0,832.457,1,0,0
trip_55,07:09:31,07:09:31,754ac1e6,3,,0,0,1177.843,1,0,0
trip_55,07:13:02,07:13:02,df42ed5f,4,,0,0,1559.84,1,0,0
trip_55,07:15:48,07:15:48,52ccd79e,5,,0,0,1790.491,1,0,0
trip_55,07:18:58,07:18:58,acd75018,6,,0,0,2255.703,1,0,0
trip_55,07:22:30,07:22:30,7ae7f653,7,,0,0,2551.272,1,0,0
trip_56,06:00:00,06:00:00,9ad537a9,1,,0,0,0.0,1,0,0
trip_56,06:03:26,06:03:26,9cd7b768,2,,0,0,288.665,1,0,0
trip_56,06:06:53,06:06:53,2b3921f2,3,,0,0,575.885,1,0,0
trip_56,06:11:38,06:11:38,9a535d0b,4,,0,0,971.338,1,0,0
trip_56,06:14:13,06:14:13,855742b0,5,,0,0,1082.261,1,0,0
trip_56,06:21:04,06:21:04,3b519391,6,,0,0,1756.282,1,0,0
trip_56,06:25:26,06:25:26,fa544530,7,,0,0,2119.585,1,0,0
trip_57,06:00:00,06:00:00,59d0e4cd,1,,0,0,0.0,1,0,0
trip_57,06:07:51,06:07:51,f48ce06d,2,,0,0,661.047,1,0,0
trip_57,06:14:12,06:14:12,d62c06ae,3,,0,0,1355.945,1,0,0
trip_57,06:19:26,06:19:26,b9dc6d69,4,,0,0,1790.968,1,0,0
trip_58,06:00:00,06:00:00,59d0e4cd,1,,0,0,0.0,1,0,0
trip_58,06:08:55,06:08:55,c9f34028,2,,0,0,757.187,1,0,0
trip_58,06:13:19,06:13:19,9321fdf0,3,,0,0,1134.712,1,0,0
trip_58,06:14:34,06:14:34,9459d25b,4,,0,0,1296.386,1,0,0
trip_58,06:16:33,06:16:33,1dc20525,5,,0,0,1464.306,1,0,0
trip_58,06:20:51,06:20:51,b7191101,6,,0,0,1835.028,1,0,0
trip_58,06:30:52,06:30:52,2aa7c0a4,7,,0,0,2710.851,1,0,0
trip_58,06:38:16,06:38:16,efc1e558,8,,0,0,3329.617,1,0,0
trip_58,06:41:16,06:41:16,6e51a75e,9,,0,0,3582.806,1,0,0
trip_58,06:43:27,06:43:27,7813462b,10,,0,0,3765.238,1,0,0
trip_59,06:00:00,06:00:00,59d0e4cd,1,,0,0,0.0,1,0,0
trip_59,06:06:01,06:06:01,04048b06,2,,0,0,917.271,1,0,0
trip_59,06:16:28,06:16:28,b7d29d10,3,,0,0,1867.913,1,0,0
trip_59,06:17:35,06:17:35,56479065,4,,0,0,1961.331,1,0,0
trip_59,06:21:11,06:21:11,f9fc7390,5,,0,0,2366.622,1,0,0
trip_60,06:00:00,06:00:00,417f4892,1,,0,0,0.0,1,0,0
trip_60,06:08:09,06:08:09,a9d934f6,2,,0,0,710.453,1,0,0
trip_60,06:12:12,06:12:12,c6166d06,3,,0,0,1047.035,1,0,0
trip_60,06:12:37,06:12:37,8a9bdc95,4,,0,0,1081.352,1,0,0
trip_61,06:00:00,06:00:00,417f4892,1,,0,0,0.0,1,0,0
trip_61,06:04:06,06:04:06,ea5699cd,2,,0,0,299.947,1,0,0
trip_61,06:09:30,06:09:30,660815b6,3,,0,0,749.627,1,0,0
trip_61,06:19:19,06:19:19,25d194ad,4,,0,0,1568.864,1,0,0
trip_61,06:26:26,06:26:26,e8e5f881,5,,0,0,2161.547,1,0,0
trip_61,06:29:38,06:29:38,cafdc83f,6,,0,0,2428.854,1,0,0
trip_61,06:36:09,06:36:09,9e77eac7,7,,0,0,2971.146,1,0,0
trip_61,06:44:44,06:44:44,51fb2aa7,8,,0,0,3577.805,1,0,0
trip_61,06:54:04,06:54:04,f35fc209,9,,0,0,4463.186,1,0,0
trip_62,06:30:00,06:30:00,b31778bf,1,,0,0,0.0,1,0,0
trip_62,06:34:07,06:34:07,bb119a97,2,,0,0,477.359,1,0,0
trip_62,06:40:59,06:40:59,1f3eedfb,3,,0,0,1053.582,1,0,0
trip_62,06:44:10,06:44:10,ef09db51,4,,0,0,1320.349,1,0,0
trip_62,06:50:55,06:50:55,1933d311,5,,0,0,1890.77,1,0,0
trip_62,06:55:53,06:55:53,cd6919d8,6,,0,0,2324.488,1,0,0
trip_62,07:03:29,07:03:29,2a28238c,7,,0,0,2961.073,1,0,0
trip_63,06:30:00,06:30:00,38c6ff37,1,,0,0,0.0,1,0,0
trip_63,06:35:16,06:35:16,a622a0e5,2,,0,0,448.319,1,0,0
trip_63,06:36:36,06:36:36,4e6540e9,3,,0,0,621.717,1,0,0
trip_63,06:38:02,06:38:02,6f55da45,4,,0,0,742.45,1,0,0
trip_63,06:41:42,06:41:42,0cce68e5,5,,0,0,1048.719,1,0,0
trip_63,06:43:21,06:43:21,72d37c40,6,,0,0,1188.604,1,0,0
trip_63,06:51:36,06:51:36,69d6a333,7,,0,0,2047.551,1,0,0
trip_64,07:00:00,07:00:00,b31778bf,1,,0,0,0.0,1,0,0
trip_64,07:08:05,07:08:05,bbc81939,2,,0,0,687.534,1,0,0
trip_64,07:17:42,07:17:42,b702d1fd,3,,0,0,1472.94,1,0,0
trip_64,07:20:38,07:20:38,2bef4d6c,4,,0,0,1794.625,1,0,0
trip_65,08:00:00,08:00:00,112c085c,1,,0,0,0.0,1,0,0
trip_65,08:09:08,08:09:08,7df51db3,2,,0,0,824.369,1,0,0
trip_65,08:13:45,08:13:45,b3719e67,3,,0,0,1211.77,1,0,0
trip_65,08:20:23,08:20:23,d6004295,4,,0,0,1766.661,1,0,0
trip_65,08:28:43,08:28:43,f99220ca,5,,0,0,2431.781,1,0,0
trip_65,08:37:58,08:37:58,300fea94,6,,0,0,3236.657,1,0,0
trip_65,08:41:53,08:41:53,8c2682c0,7,,0,0,3519.575,1,0,0
trip_65,08:46:09,08:46:09,3292f0aa,8,,0,0,4046.65,1,0,0
trip_66,07:00:00,07:00:00,6d3d1d87,1,,0,0,0.0,1,0,0
trip_66,07:11:39,07:11:39,5d09f50b,2,,0,0,1222.123,1,0,0
trip_66,07:19:02,07:19:02,678cffad,3,,0,0,1842.922,1,0,0
trip_66,07:30:04,07:30:04,4185ce2b,4,,0,0,3503.513,1,0,0
trip_66,07:35:50,07:35:50,7bc2f411,5,,0,0,3987.804,1,0,0
trip_66,07:41:00,07:41:00,1f8ed5b8,6,,0,0,4420.401,1,0,0
trip_66,07:47:27,07:47:27,45af9750,7,,0,0,4959.809,1,0,0
trip_66,07:50:54,07:50:54,0721d96b,8,,0,0,5248.927,1,0,0
trip_66,07:53:13,07:53:13,1895a8e2,9,,0,0,5442.324,1,0,0
trip_67,07:00:00,07:00:00,6d3d1d87,1,,0,0,0.0,1,0,0
trip_67,07:10:42,07:10:42,f6ffd614,2,,0,0,910.511,1,0,0
trip_67,07:15:41,07:15:41,a8987941,3,,0,0,1461.65,1,0,0
trip_68,07:00:00,07:00:00,c423d8fc,1,,0,0,0.0,1,0,0
trip_68,07:07:03,07:07:03,cf9cc563,2,,0,0,797.809,1,0,0
trip_68,07:12:29,07:12:29,6055706f,3,,0,0,1253.59,1,0,0
trip_68,07:16:44,07:16:44,f01dc72d,4,,0,0,1607.941,1,0,0
trip_68,07:21:40,07:21:40,e86e6569,5,,0,0,2019.873,1,0,0
trip_68,07:25:31,07:25:31,c412e214,6,,0,0,2340.538,1,0,0
trip_68,07:29:26,07:29:26,2aa65466,7,,0,0,2668.584,1,0,0
trip_68,07:36:08,07:36:08,cb233074,8,,0,0,3227.637,1,0,0
trip_68,07:37:17,07:37:17,cb745e15,9,,0,0,3325.012,1,0,0
trip_68,07:40:24,07:40:24,bc7fcb44,10,,0,0,3585.25,1,0,0
trip_68,07:44:57,07:44:57,a224c92c,11,,0,0,3965.558,1,0,0
trip_68,07:48:14,07:48:14,5f64ca48,12,,0,0,4242.214,1,0,0
trip_69,07:00:00,07:00:00,c423d8fc,1,,0,0,0.0,1,0,0
trip_69,07:06:22,07:06:22,91cd4afc,2,,0,0,738.59,1,0,0
