shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_715_131,28.73237,77.182152,17,960.748
shp_715_131,28.732424,77.182159,18,966.727
shp_715_131,28.732471,77.18219,19,972.687
shp_715_131,28.732508,77.182236,20,978.661
shp_715_131,28.732533,77.182289,21,984.624
shp_715_131,28.732536,77.182327,22,988.43
shp_715_131,28.732525,77.182404,23,996.222
shp_715_131,28.732382,77.182953,24,1052.055
shp_715_131,28.732378,77.183014,25,1057.882
shp_715_131,28.732393,77.18309,26,1065.812
shp_715_131,28.732426,77.183144,27,1071.953
shp_715_131,28.732454,77.183159,28,1075.411
shp_715_131,28.733498,77.183395,29,1194.002
shp_715_131,28.733627,77.183403,30,1208.431
shp_715_131,28.733749,77.183418,31,1222.123
shp_715_131,28.733749,77.183418,32,1222.123
shp_715_131,28.732201,77.189522,33,1842.922
shp_715_131,28.732201,77.189522,34,1842.922
shp_715_131,28.731878,77.190788,35,1971.17
shp_715_131,28.731209,77.193649,36,2260.582
shp_715_131,28.730503,77.19648,37,2547.318
shp_715_131,28.730242,77.197655,38,2666.134
shp_715_131,28.730122,77.198303,39,2730.872
shp_715_131,28.730635,77.198326,40,2788.068
shp_715_131,28.731213,77.198257,41,2852.835
shp_715_131,28.732471,77.197968,42,2995.78
shp_715_131,28.732712,77.197929,43,3022.66
shp_715_131,28.734112,77.197639,44,3180.996
shp_715_131,28.735271,77.197319,45,3313.893
shp_715_131,28.73562,77.19725,46,3353.297
shp_715_131,28.73604,77.19725,47,3399.973
shp_715_131,28.73691,77.197334,48,3497.252
shp_715_131,28.736967,77.197327,49,3503.513
shp_715_131,28.736967,77.197327,50,3503.513
shp_715_131,28.737942,77.19738,51,3612.225
shp_715_131,28.738293,77.197433,52,3651.53
shp_715_131,28.738411,77.197495,53,3666.042
shp_715_131,28.738558,77.197533,54,3682.987
shp_715_131,28.739738,77.197609,55,3814.604
shp_715_131,28.740496,77.197693,56,3899.274
shp_715_131,28.741287,77.197769,57,3987.804
shp_715_131,28.741287,77.197769,58,3987.804
shp_715_131,28.743069,77.197937,59,4186.811
shp_715_131,28.744101,77.198006,60,4301.879
shp_715_131,28.745161,77.19812,61,4420.401
shp_715_131,28.745161,77.19812,62,4420.401
shp_715_131,28.745516,77.198158,63,4460.016
shp_715_131,28.74704,77.198273,64,4629.936
shp_715_131,28.747728,77.198341,65,4707.001
shp_715_131,28.748287,77.19838,66,4769.294
shp_715_131,28.749992,77.198547,67,4959.809
shp_715_131,28.749992,77.198547,68,4959.809
shp_715_131,28.751692,77.198692,69,5149.569
shp_715_131,28.752583,77.198776,70,5248.927
shp_715_131,28.752583,77.198776,71,5248.927
shp_715_131,28.753269,77.198845,72,5325.718
shp_715_131,28.754171,77.198952,73,5426.729
shp_715_131,28.754313,77.198959,74,5442.324
shp_715_132,28.724123,77.182556,1,0.0
shp_715_132,28.725792,77.182663,2,186.011
shp_715_132,28.72718,77.18277,3,341.067
shp_715_132,28.730919,77.183006,4,757.761
shp_715_132,28.731361,77.183014,5,807.022
shp_715_132,28.73147,77.182999,6,819.253
shp_715_132,28.731592,77.182961,7,833.322
shp_715_132,28.731899,77.182831,8,869.808
shp_715_132,28.731989,77.182777,9,881.215
shp_715_132,28.732052,77.182724,10,889.859
shp_715_132,28.7321,77.182663,11,897.512
shp_715_132,28.732143,77.182541,12,910.511
shp_715_132,28.732143,77.182541,13,910.511
shp_715_132,28.73221,77.182281,14,937.079
shp_715_132,28.732231,77.182228,15,942.841
shp_715_132,28.732265,77.18219,16,948.283
shp_715_132,28.732317,77.182159,17,954.762
shp_715_132,28.73237,77.182152,18,960.721
shp_715_132,28.732424,77.182159,19,966.7
shp_715_132,28.732471,77.18219,20,972.66
shp_715_132,28.732508,77.182236,21,978.634
shp_715_132,28.732533,77.182289,22,984.597
shp_715_132,28.732536,77.182327,23,988.403
shp_715_132,28.732525,77.182404,24,996.195
shp_715_132,28.732382,77.182953,25,1052.028
shp_715_132,28.732378,77.183014,26,1057.856
shp_715_132,28.732393,77.18309,27,1065.785
shp_715_132,28.732426,77.183144,28,1071.926
shp_715_132,28.732454,77.183159,29,1075.385
shp_715_132,28.733498,77.183395,30,1193.975
shp_715_132,28.733627,77.183403,31,1208.404
shp_715_132,28.733749,77.183418,32,1222.096
shp_715_132,28.734488,77.183281,33,1305.329
shp_715_132,28.734732,77.18325,34,1332.521
shp_715_132,28.73502,77.183235,35,1364.675
shp_715_132,28.735891,77.183228,36,1461.65
shp_715_133,28.637077,77.129707,1,0.0
shp_715_133,28.637091,77.129662,2,4.645
shp_715_133,28.637093,77.129539,3,16.725
shp_715_133,28.637085,77.129341,4,35.412
shp_715_133,28.636984,77.129105,5,61.338
shp_715_133,28.636812,77.128815,6,95.912
shp_715_133,28.636683,77.128662,7,116.105
shp_715_133,28.63645,77.128479,8,147.874
shp_715_133,28.636286,77.128395,9,167.967
shp_715_133,28.636028,77.128342,10,197.015
shp_715_133,28.63566,77.128311,11,238.049
shp_715_133,28.635271,77.12822,12,282.239
shp_715_133,28.635015,77.128098,13,313.026
shp_715_133,28.634546,77.127831,14,371.508
shp_715_133,28.633619,77.127052,15,499.829
shp_715_133,28.633619,77.127052,16,499.829
shp_715_133,28.631201,77.124969,17,837.117
shp_715_133,28.631201,77.124969,18,837.117
shp_715_133,28.630774,77.124611,19,896.416
shp_715_133,28.629295,77.123322,20,1103.569
shp_715_133,28.629295,77.123322,21,1103.569
shp_715_133,28.628691,77.122795,22,1187.986
shp_715_133,28.628691,77.122795,23,1187.986
shp_715_133,28.627634,77.121902,24,1334.465
shp_715_133,28.626982,77.121323,25,1426.872
shp_715_133,28.626577,77.121002,26,1481.715
shp_715_133,28.626577,77.121002,27,1481.715
shp_715_133,28.62566,77.120232,28,1608.426
shp_715_133,28.624729,77.119423,29,1738.744
shp_715_133,28.624269,77.119041,30,1802.003
shp_715_133,28.623466,77.118355,31,1914.07
shp_715_133,28.623466,77.118355,32,1914.07
shp_715_133,28.622633,77.117661,33,2028.708
shp_715_133,28.621876,77.117004,34,2134.889
shp_715_133,28.621218,77.116394,35,2229.181
shp_715_133,28.621119,77.116295,36,2243.942
shp_715_133,28.621046,77.116211,37,2255.22
shp_715_133,28.621046,77.116211,38,2255.22
shp_715_133,28.62089,77.116005,39,2282.211
shp_715_133,28.620455,77.115463,40,2353.821
shp_715_133,28.620022,77.11483,41,2432.238
shp_715_133,28.620022,77.11483,42,2432.238
shp_715_133,28.619801,77.114502,43,2472.428
shp_715_133,28.61809,77.112122,44,2772.921
shp_715_133,28.61809,77.112122,45,2772.921
shp_715_133,28.616722,77.110237,46,3012.398
shp_715_133,28.616722,77.110237,47,3012.398
shp_715_133,28.614637,77.107315,48,3379.996
shp_715_133,28.614637,77.107315,49,3379.996
shp_715_133,28.612946,77.104958,50,3677.684
shp_715_133,28.612755,77.104744,51,3707.394
shp_715_133,28.612438,77.104568,52,3746.614
shp_715_133,28.611872,77.104279,53,3815.758
shp_715_133,28.610945,77.103775,54,3930.087
shp_715_133,28.610945,77.103775,55,3930.087
shp_715_133,28.608927,77.102684,56,4178.93
shp_715_134,28.637077,77.129707,1,0.0
shp_715_134,28.637091,77.129662,2,4.645
shp_715_134,28.637093,77.129539,3,16.725
shp_715_134,28.637085,77.129341,4,35.412
shp_715_134,28.636984,77.129105,5,61.338
shp_715_134,28.636812,77.128815,6,95.912
shp_715_134,28.636683,77.128662,7,116.105
shp_715_134,28.63645,77.128479,8,147.874
shp_715_134,28.636286,77.128395,9,167.967
shp_715_134,28.636028,77.128342,10,197.015
shp_715_134,28.63566,77.128311,11,238.049
shp_715_134,28.635271,77.12822,12,282.239
shp_715_134,28.6353,77.128075,13,296.629
shp_715_134,28.635696,77.128166,14,341.781
shp_715_134,28.636078,77.128197,15,384.401
shp_715_134,28.636343,77.128265,16,414.555
shp_715_134,28.636541,77.128365,17,438.755
shp_715_134,28.636806,77.128563,18,473.951
shp_715_134,28.636957,77.128738,19,498.092
shp_715_134,28.637112,77.129051,20,533.112
shp_715_134,28.637268,77.129471,21,577.603
shp_715_134,28.63748,77.13018,22,650.833
shp_715_134,28.63792,77.131493,23,788.283
shp_715_134,28.638153,77.132118,24,854.766
shp_715_134,28.638321,77.132378,25,885.907
shp_715_134,28.638321,77.132378,26,885.907
shp_715_134,28.63859,77.132797,27,936.409
shp_715_134,28.638889,77.133232,28,990.663
shp_715_134,28.639315,77.133743,29,1059.598
shp_715_134,28.640024,77.134476,30,1166.075
shp_715_134,28.640696,77.135124,31,1263.855
shp_715_134,28.640696,77.135124,32,1263.855
shp_715_134,28.644596,77.138367,33,1801.525
shp_715_134,28.644871,77.138649,34,1842.903
shp_715_134,28.644871,77.138649,35,1842.903
shp_715_134,28.645628,77.139435,36,1956.604
shp_715_134,28.64628,77.140358,37,2072.389
shp_715_134,28.64628,77.140358,38,2072.389
shp_715_134,28.646566,77.140762,39,2123.438
shp_715_134,28.646566,77.140762,40,2123.438
shp_715_134,28.646925,77.141281,41,2187.596
shp_715_134,28.647194,77.141617,42,2232.076
shp_715_134,28.647341,77.141815,43,2257.441
shp_715_134,28.647654,77.142166,44,2306.211
shp_715_134,28.648115,77.142532,45,2368.914
shp_715_134,28.648115,77.142532,46,2368.914
shp_715_134,28.648834,77.143112,47,2466.882
shp_715_134,28.648834,77.143112,48,2466.882
shp_715_134,28.650076,77.144112,49,2636.147
shp_715_134,28.651354,77.145065,50,2806.384
shp_715_134,28.651354,77.145065,51,2806.384
shp_715_134,28.65284,77.14624,52,3007.759
shp_715_134,28.65284,77.14624,53,3007.759
shp_715_134,28.654848,77.147842,54,3280.425
shp_715_134,28.656893,77.149399,55,3554.189
shp_715_134,28.656937,77.14933,56,3562.814
shp_715_135,28.604179,77.289734,1,0.0
shp_715_135,28.603359,77.290146,2,99.866
shp_715_135,28.603765,77.291199,3,211.926
shp_715_135,28.604113,77.292175,4,315.276
shp_715_135,28.604195,77.292542,5,351.912
shp_715_135,28.604338,77.293549,6,451.763
shp_715_135,28.604452,77.294106,7,507.563
shp_715_135,28.605173,77.296425,8,747.995
shp_715_135,28.605211,77.296516,9,758.108
shp_715_135,28.605236,77.296631,10,769.298
shp_715_135,28.60536,77.29705,11,812.409
shp_715_135,28.605572,77.297714,12,881.733
shp_715_135,28.605572,77.297714,13,881.733
shp_715_135,28.60606,77.299255,14,1041.792
shp_715_135,28.60606,77.299255,15,1041.792
shp_715_135,28.606607,77.301064,16,1228.592
shp_715_135,28.606514,77.301109,17,1239.958
shp_715_135,28.605953,77.301331,18,1306.077
shp_715_135,28.605606,77.301468,19,1347.003
shp_715_135,28.605442,77.301521,20,1365.989
shp_715_135,28.605291,77.30159,21,1384.028
shp_715_135,28.605013,77.301689,22,1416.484
shp_715_135,28.605013,77.301689,23,1416.484
shp_715_135,28.604954,77.301712,24,1423.362
shp_715_135,28.604778,77.301796,25,1444.558
shp_715_135,28.60425,77.301987,26,1506.397
shp_715_135,28.603895,77.302147,27,1548.722
shp_715_135,28.603121,77.302444,28,1639.8
shp_715_135,28.603121,77.302444,29,1639.8
shp_715_135,28.603121,77.302444,30,1639.8
shp_715_136,28.604179,77.289734,1,0.0
shp_715_136,28.605757,77.288925,2,192.429
shp_715_136,28.606434,77.288567,3,275.543
shp_715_136,28.606712,77.289337,4,357.098
shp_715_136,28.606972,77.290024,5,430.019
shp_715_136,28.607052,77.290215,6,450.497
shp_715_136,28.607052,77.290215,7,450.497
shp_715_136,28.607262,77.290825,8,514.465
shp_715_136,28.607449,77.291283,9,564.362
shp_715_136,28.60766,77.29184,10,623.452
shp_715_136,28.607729,77.292091,11,648.853
shp_715_136,28.607729,77.292091,12,648.853
shp_715_136,28.607809,77.292381,13,678.742
shp_715_136,28.608187,77.292877,14,742.697
shp_715_136,28.608385,77.293114,15,774.87
shp_715_136,28.608753,77.292747,16,829.148
shp_715_136,28.609037,77.292458,17,871.797
shp_715_136,28.609339,77.292114,18,918.73
shp_715_136,28.609339,77.292114,19,918.73
shp_715_136,28.609444,77.292,20,935.326
shp_715_136,28.609444,77.292,21,935.326
shp_715_136,28.610214,77.291168,22,1053.355
shp_715_136,28.610334,77.291069,23,1069.67
shp_715_136,28.610651,77.290771,24,1115.563
shp_715_136,28.611084,77.290482,25,1171.245
shp_715_136,28.611345,77.290337,26,1203.961
shp_715_136,28.611517,77.290245,27,1224.76
shp_715_136,28.611517,77.290245,28,1224.76
shp_715_136,28.611685,77.290161,29,1245.16
shp_715_136,28.611826,77.290016,30,1266.605
shp_715_136,28.612289,77.289787,31,1322.762
shp_715_136,28.61322,77.289551,32,1428.869
shp_715_136,28.613569,77.289482,33,1468.325
shp_715_136,28.61389,77.289444,34,1504.332
shp_715_136,28.614143,77.289375,35,1533.355
shp_715_136,28.614695,77.289101,36,1600.352
shp_715_136,28.614759,77.289024,37,1610.354
shp_715_136,28.614765,77.289139,38,1621.388
shp_715_137,28.47954,77.080452,1,0.0
shp_715_137,28.479334,77.079132,2,131.161
shp_715_137,28.479025,77.077339,3,309.749
shp_715_137,28.478977,77.077011,4,342.819
shp_715_137,28.478821,77.076126,5,430.984
shp_715_137,28.478636,77.074989,6,543.724
shp_715_137,28.478535,77.074425,7,600.311
shp_715_137,28.478479,77.074165,8,626.415
shp_715_137,28.478184,77.072594,9,784.002
shp_715_137,28.477867,77.070862,10,956.97
shp_715_137,28.477867,77.070862,11,956.97
shp_715_137,28.477463,77.068794,12,1164.09
shp_715_137,28.477352,77.068016,13,1241.395
shp_715_137,28.477119,77.067024,14,1341.96
shp_715_137,28.476799,77.065521,15,1492.897
shp_715_137,28.476734,77.065018,16,1542.461
shp_715_137,28.476751,77.065002,17,1545.108
shp_715_137,28.476784,77.064995,18,1548.829
shp_715_137,28.476818,77.065002,19,1552.749
shp_715_137,28.476881,77.065369,20,1588.832
shp_715_137,28.476881,77.065369,21,1588.832
shp_715_137,28.476906,77.065506,22,1603.033
shp_715_137,28.477539,77.068214,23,1877.251
shp_715_137,28.479086,77.070038,24,2125.28
shp_715_137,28.479197,77.070091,25,2138.391
shp_715_137,28.479277,77.070107,26,2147.415
shp_715_137,28.479351,77.070107,27,2155.768
shp_715_137,28.479399,77.070099,28,2161.295
shp_715_137,28.479456,77.070068,29,2168.12
shp_715_137,28.479589,77.069901,30,2190.654
shp_715_137,28.479738,77.069649,31,2220.325
shp_715_137,28.480658,77.068336,32,2384.145
shp_715_137,28.481836,77.066566,33,2601.699
shp_715_137,28.481836,77.066566,34,2601.699
shp_715_137,28.482088,77.066185,35,2648.407
shp_715_137,28.484501,77.062675,36,3084.587
shp_715_137,28.48535,77.061455,37,3236.468
shp_715_137,28.485935,77.06057,38,3345.249
shp_715_137,28.485935,77.06057,39,3345.249
shp_715_137,28.487047,77.058945,40,3546.676
shp_715_137,28.487452,77.058334,41,3621.136
shp_715_137,28.487926,77.057671,42,3704.868
shp_715_137,28.48917,77.055832,43,3932.064
shp_715_137,28.491335,77.05761,44,4229.203
shp_715_137,28.491671,77.057861,45,4274.226
shp_715_137,28.492987,77.059097,46,4464.367
shp_715_137,28.493807,77.059845,47,4581.358
shp_715_137,28.49725,77.062851,48,5064.222
shp_715_138,28.47954,77.080452,1,0.0
shp_715_138,28.479334,77.079132,2,131.161
shp_715_138,28.479025,77.077339,3,309.749
shp_715_138,28.478977,77.077011,4,342.819
shp_715_138,28.478821,77.076126,5,430.984
shp_715_138,28.478636,77.074989,6,543.724
shp_715_138,28.477898,77.071037,7,939.372
shp_715_139,28.606548,77.296341,1,0.0
shp_715_139,28.606483,77.29615,2,20.328
shp_715_139,28.605328,77.296555,3,154.859
shp_715_139,28.605236,77.296631,4,167.55
shp_715_139,28.60536,77.29705,5,210.661
shp_715_139,28.606125,77.299461,6,461.386
shp_715_139,28.60685,77.301888,7,711.659
shp_715_139,28.60685,77.301888,8,711.659
shp_715_139,28.607407,77.30378,9,906.87
shp_715_139,28.607407,77.30378,10,906.87
shp_715_139,28.607635,77.304543,11,985.538
shp_715_139,28.607635,77.304543,12,985.538
shp_715_139,28.607918,77.305473,13,1081.774
shp_715_139,28.608215,77.305359,14,1116.773
shp_715_139,28.608215,77.305359,15,1116.773
shp_715_139,28.609632,77.30481,16,1283.258
shp_715_139,28.609632,77.30481,17,1283.258
shp_715_139,28.609741,77.304764,18,1296.126
shp_715_139,28.609928,77.304703,19,1317.703
shp_715_139,28.610981,77.304298,20,1441.568
shp_715_139,28.61124,77.305191,21,1533.448
shp_715_139,28.61124,77.305191,22,1533.448
shp_715_139,28.611986,77.307793,23,1800.774
shp_715_139,28.612083,77.307747,24,1812.671
shp_715_139,28.612452,77.307587,25,1856.32
shp_715_139,28.612452,77.307587,26,1856.32
shp_715_139,28.612617,77.307526,27,1875.927
shp_715_139,28.612701,77.307556,28,1885.55
shp_715_139,28.612715,77.307709,29,1900.615
shp_715_139,28.612793,77.308014,30,1931.882
shp_715_139,28.61281,77.30822,31,1951.973
shp_715_139,28.612787,77.30851,32,1980.365
shp_715_139,28.612705,77.308914,33,2020.794
shp_715_139,28.612667,77.309181,34,2047.722
shp_715_139,28.612661,77.309349,35,2063.6
shp_715_139,28.612663,77.309456,36,2074.577
shp_715_140,28.606548,77.296341,1,0.0
shp_715_140,28.606483,77.29615,2,20.328
shp_715_140,28.605328,77.296555,3,154.859
shp_715_140,28.605215,77.296638,4,169.955
shp_715_140,28.605215,77.296638,5,169.955
shp_715_140,28.605169,77.296661,6,175.528
shp_715_140,28.605135,77.296539,7,188.117
shp_715_140,28.605133,77.296486,8,193.712
shp_715_140,28.60438,77.294029,9,447.567
shp_715_140,28.604286,77.29361,10,489.685
shp_715_140,28.604172,77.292717,11,578.083
shp_715_140,28.604116,77.292381,12,611.332
shp_715_140,28.604013,77.292046,13,646.435
shp_715_140,28.603949,77.291885,14,663.398
shp_715_141,28.702841,77.194046,1,0.0
shp_715_141,28.702532,77.194855,2,85.989
shp_715_141,28.702017,77.196251,3,234.017
shp_715_141,28.702017,77.196251,4,234.017
shp_715_141,28.701475,77.197708,5,388.601
shp_715_141,28.70048,77.200455,6,678.579
shp_715_141,28.700167,77.201279,7,766.423
shp_715_141,28.700008,77.201645,8,806.502
shp_715_141,28.700008,77.201645,9,806.502
shp_715_141,28.699833,77.202057,10,851.225
shp_715_141,28.699114,77.204048,11,1061.27
shp_715_142,28.702841,77.194046,1,0.0
shp_715_142,28.702374,77.19529,2,132.075
shp_715_142,28.702185,77.195305,3,153.205
shp_715_142,28.701551,77.195335,4,223.695
shp_715_142,28.70142,77.195351,5,238.34
shp_715_142,28.698744,77.195877,6,540.782
shp_715_142,28.698744,77.195877,7,540.782
shp_715_142,28.697962,77.196014,8,628.907
shp_715_142,28.697882,77.195992,9,638.074
shp_715_142,28.697594,77.195862,10,672.525
shp_715_142,28.696789,77.195366,11,774.474
shp_715_142,28.696541,77.195221,12,805.448
shp_715_142,28.696026,77.194977,13,867.395
shp_715_142,28.695488,77.194809,14,929.59
shp_715_142,28.695431,77.194794,15,936.068
shp_715_142,28.695431,77.194794,16,936.068
shp_715_142,28.695227,77.194756,17,959.101
shp_715_142,28.695227,77.194756,18,959.101
shp_715_142,28.694607,77.194633,19,1029.235
shp_715_142,28.694111,77.194504,20,1085.816
shp_715_142,28.693661,77.194275,21,1140.634
shp_715_142,28.693661,77.194275,22,1140.634
shp_715_142,28.693605,77.194252,23,1147.407
shp_715_142,28.693153,77.193924,24,1206.871
shp_715_142,28.692856,77.193748,25,1244.049
shp_715_142,28.692856,77.193748,26,1244.049
shp_715_142,28.6917,77.193077,27,1388.777
shp_715_142,28.6917,77.193077,28,1388.777
shp_715_142,28.690632,77.192482,29,1521.059
shp_715_143,28.702696,77.193985,1,0.0
shp_715_143,28.703268,77.192513,2,156.868
shp_715_143,28.704041,77.190674,3,356.418
shp_715_143,28.704041,77.190674,4,356.418
shp_715_143,28.704683,77.189148,5,521.185
shp_715_143,28.705917,77.18525699999999,6,925.546
shp_715_143,28.705917,77.18525699999999,7,925.546
shp_715_143,28.706112,77.184639,8,989.348
shp_715_143,28.706112,77.184639,9,989.348
shp_715_143,28.706251,77.184204,10,1034.65
shp_715_143,28.706274,77.18409,11,1046.56
shp_715_143,28.706541,77.183296,12,1129.425
shp_715_143,28.707375,77.180687,13,1400.063
shp_715_143,28.707689,77.179535,14,1518.188
shp_715_143,28.707687,77.179474,15,1523.992
shp_715_143,28.707674,77.179413,16,1530.024
shp_715_143,28.707651,77.179359,17,1536.315
shp_715_143,28.707586,77.179245,18,1549.243
shp_715_143,28.707506,77.179169,19,1561.202
shp_715_143,28.707367,77.179092,20,1578.227
shp_715_143,28.707287,77.179008,21,1590.513
shp_715_143,28.707186,77.178871,22,1607.728
shp_715_143,28.707167,77.178749,23,1619.764
shp_715_143,28.707176,77.17868,24,1626.664
shp_715_143,28.707195,77.178627,25,1632.576
shp_715_143,28.707226,77.178581,26,1638.079
shp_715_143,28.707348,77.178429,27,1657.881
shp_715_143,28.707462,77.178337,28,1673.715
shp_715_144,28.692163,77.279541,1,0.0
shp_715_144,28.691206,77.27906,2,116.548
shp_715_144,28.69105,77.278969,3,136.087
shp_715_144,28.690895,77.278893,4,154.807
shp_715_144,28.690954,77.278809,5,165.268
shp_715_144,28.691303,77.279015,6,209.003
shp_715_144,28.693441,77.280083,7,468.899
shp_715_144,28.694036,77.280357,8,540.256
shp_715_144,28.694036,77.280357,9,540.256
shp_715_144,28.694223,77.280441,10,562.896
shp_715_144,28.694464,77.280571,11,592.174
shp_715_144,28.694464,77.280571,12,592.174
shp_715_144,28.696947,77.281868,13,896.439
shp_715_144,28.696947,77.281868,14,896.439
shp_715_144,28.699554,77.283203,15,1214.585
shp_715_144,28.699932,77.283348,16,1258.991
shp_715_144,28.700029,77.283394,17,1270.663
shp_715_144,28.700357,77.283478,18,1308.117
shp_715_144,28.7013,77.283592,19,1413.594
shp_715_144,28.70142,77.283592,20,1426.933
shp_715_144,28.701534,77.283546,21,1440.271
shp_715_144,28.701637,77.283478,22,1453.616
shp_715_144,28.701721,77.283379,23,1466.951
shp_715_144,28.701838,77.281647,24,1636.595
shp_715_144,28.702087,77.279503,25,1847.818
shp_715_144,28.702156,77.279099,26,1888.324
shp_715_144,28.702429,77.275887,27,2203.403
shp_715_144,28.702629,77.273788,28,2409.583
shp_715_144,28.702738,77.272461,29,2539.251
shp_715_144,28.702618,77.272385,30,2554.932
shp_715_144,28.702444,77.272346,31,2574.503
shp_715_144,28.702456,77.272278,32,2581.478
shp_715_144,28.702499,77.27227,33,2586.312
shp_715_144,28.702499,77.27227,34,2586.312
shp_715_144,28.702745,77.272247,35,2613.926
shp_715_144,28.702915,77.269936,36,2841.051
shp_715_144,28.702957,77.269142,37,2918.316
shp_715_144,28.703016,77.268524,38,2978.754
shp_715_144,28.703184,77.266144,39,3211.845
shp_715_144,28.70322,77.265465,40,3278.833
shp_715_145,28.692163,77.279541,1,0.0
shp_715_145,28.691206,77.27906,2,116.548
shp_715_145,28.69105,77.278969,3,136.087
shp_715_145,28.689375,77.278152,4,338.68
shp_715_145,28.689268,77.278099,5,352.003
shp_715_145,28.688887,77.27784,6,401.309
shp_715_145,28.686419,77.276459,7,707.39
shp_715_145,28.686419,77.276459,8,707.39
shp_715_145,28.685698,77.276062,9,796.684
shp_715_145,28.684731,77.275597,10,913.242
shp_715_145,28.684223,77.275391,11,973.424
shp_715_145,28.683765,77.275269,12,1025.675
shp_715_146,28.519775,77.294891,1,0.0
shp_715_146,28.518497,77.295525,2,155.204
shp_715_146,28.516052,77.296547,3,445.191
shp_715_146,28.512678,77.29792,4,844.163
shp_715_146,28.511486,77.298515,5,988.883
shp_715_146,28.510584,77.298897,6,1096.181
shp_715_146,28.509298,77.299393,7,1247.317
shp_715_146,28.508677,77.299606,8,1319.644
shp_715_146,28.507915,77.299919,9,1409.716
shp_715_146,28.507849,77.299652,10,1436.738
shp_715_146,28.508144,77.299538,11,1471.617
shp_715_146,28.509449,77.298981,12,1626.709
shp_715_146,28.509783,77.298828,13,1666.779
shp_715_146,28.511578,77.298073,14,1879.615
shp_715_146,28.511711,77.298058,15,1894.584
shp_715_146,28.511803,77.298065,16,1904.915
shp_715_146,28.51248,77.297791,17,1985.004
shp_715_146,28.512413,77.297539,18,2010.845
shp_715_146,28.51396,77.296883,19,2194.549
shp_715_146,28.513767,77.296089,20,2275.039
shp_715_146,28.513744,77.295937,21,2289.964
shp_715_146,28.513723,77.295563,22,2326.932
shp_715_146,28.513704,77.29554,23,2329.792
shp_715_146,28.513687,77.29554,24,2331.808
shp_715_146,28.513414,77.295616,25,2363.005
shp_715_146,28.513414,77.295616,26,2363.005
shp_715_146,28.513018,77.295731,27,2408.613
shp_715_146,28.512644,77.295845,28,2451.648
shp_715_146,28.512108,77.296043,29,2514.305
shp_715_146,28.512108,77.296043,30,2514.305
shp_715_146,28.511618,77.296204,31,2571.323
shp_715_146,28.510881,77.296478,32,2657.216
shp_715_146,28.509384,77.297127,33,2835.551
shp_715_146,28.509481,77.29763,34,2886.076
shp_715_146,28.509727,77.298622,35,2986.722
shp_715_146,28.509266,77.298843,36,3042.673
shp_715_146,28.50835,77.299248,37,3151.905
shp_715_147,28.519775,77.294891,1,0.0
shp_715_147,28.518497,77.295525,2,155.204
shp_715_147,28.516052,77.296547,3,445.191
shp_715_147,28.515152,77.296913,4,551.552
shp_715_147,28.515152,77.296913,5,551.552
shp_715_147,28.514147,77.297318,6,670.225
shp_715_147,28.514204,77.297501,7,689.191
shp_715_147,28.514204,77.297501,8,689.191
shp_715_147,28.514378,77.298058,9,747.03
shp_715_147,28.514381,77.298126,10,754.0
shp_715_147,28.514366,77.298462,11,787.031
shp_715_147,28.51438,77.298553,12,795.913
shp_715_147,28.514681,77.299469,13,891.361
shp_715_147,28.514687,77.299576,14,901.751
shp_715_147,28.514679,77.299652,15,909.452
shp_715_147,28.514244,77.30069,16,1021.667
shp_715_147,28.514244,77.30069,17,1021.667
shp_715_147,28.514072,77.301094,18,1065.838
shp_715_147,28.513659,77.30088,19,1116.358
shp_715_147,28.513605,77.300865,20,1122.365
shp_715_147,28.513449,77.30085,21,1139.856
shp_715_147,28.513323,77.30088,22,1154.149
shp_715_147,28.513142,77.30098,23,1176.654
shp_715_147,28.513023,77.301033,24,1190.479
shp_715_147,28.513023,77.301033,25,1190.479
shp_715_147,28.512297,77.301331,26,1276.616
shp_715_147,28.512297,77.301331,27,1276.616
shp_715_147,28.511751,77.301575,28,1341.97
shp_715_147,28.511751,77.301575,29,1341.97
shp_715_147,28.510622,77.302086,30,1477.091
shp_715_147,28.510622,77.302086,31,1477.091
shp_715_147,28.510403,77.302185,32,1503.329
shp_715_147,28.510782,77.303299,33,1620.238
shp_715_148,28.678667,77.383904,1,0.0
shp_715_148,28.67865,77.3843,2,38.338
shp_715_148,28.678534,77.38623,3,227.708
shp_715_148,28.678425,77.386749,4,279.773
shp_715_148,28.678225,77.387619,5,367.087
shp_715_148,28.677748,77.389473,6,555.741
shp_715_148,28.678459,77.389641,7,636.692
shp_715_148,28.67909,77.389771,8,708.208
shp_715_148,28.679663,77.389854,9,772.414
shp_715_148,28.680113,77.389877,10,822.466
shp_715_148,28.680511,77.389877,11,866.817
shp_715_148,28.681393,77.389839,12,965.14
shp_715_148,28.681749,77.389793,13,1004.988
shp_715_148,28.682062,77.389694,14,1041.248
shp_715_148,28.683224,77.389114,15,1182.313
shp_715_148,28.683516,77.388954,16,1218.386
shp_715_148,28.683638,77.388878,17,1233.766
shp_715_148,28.683767,77.389076,18,1257.712
shp_715_148,28.685007,77.391258,19,1511.747
shp_715_148,28.686092,77.393524,20,1764.057
shp_715_148,28.687719,77.39711,21,2158.111
shp_715_148,28.687889,77.397392,22,2191.49
